system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSAVI,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,Nom,QA10,QA20,QA60,commune,evi,fid,ndre,ndvi,ndwi,period,savi,type_pasto,.geo
1_00000000000000000004,1359.5408350719242,21.85122897800777,3043.4246573293744,2174.2151241191764,1258.7015456632446,1318.2047000525943,1443.1180995396162,1761.2391204101834,2311.310725422309,2574.415317545185,2594.935962531189,2879.742314681184,1285.1410040704209,0.41622789819700906,,,,S1-SDT,0.0,0.0,0.0,Santiago,0.21906607796031097,5,0.18236628698218768,0.2651299438718984,-0.07762241052997801,2018_AJ,0.17389457943745043,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.705131510267539,38.042789460261396],[-2.7050244805799033,38.04223199757915],[-2.7046989934991412,38.04172818940697],[-2.7041995030384407,38.04133131437957],[-2.7035618924254403,38.04107266100492],[-2.7028617898819904,38.040983494746364],[-2.7021572985502837,38.041068212858605],[-2.701519639869889,38.04132236001071],[-2.7010113091661494,38.04171925158707],[-2.7006857741064185,38.04222313164752],[-2.700574279626814,38.042780519570314],[-2.700681299152809,38.04333346531765],[-2.701002359197184,38.043837294206064],[-2.701506214771467,38.04423866686899],[-2.7021393981763584,38.044497258608246],[-2.7028439650891727,38.04458640166909],[-2.7035485425933348,38.04450168055604],[-2.704186153024742,38.04424753458037],[-2.7046945181623485,38.04384620593592],[-2.7050200052120403,38.04334684670857],[-2.705131510267539,38.042789460261396]]]}"
2_0000000000000000000b,1486.1329452352322,24.71754130199259,3616.9534531910795,2527.412166176554,1467.9831234741105,1617.5629852266431,1964.0149743126335,2262.588702550763,2752.0636854508166,3036.5856570124793,3057.417211285467,3369.8325016351055,1510.8530527776816,0.3565831681489248,,,,C1-LDT,0.0,0.0,0.0,Castril,0.20467714560845612,12,0.14744910686523133,0.21897568118706578,-0.08244746024777656,2019_AJ,0.16300664815822177,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.725830605509812,37.95350041897533],[-2.7257236044776105,37.952942972546],[-2.72540252695744,37.95243909636853],[-2.7248987181814694,37.95203783037809],[-2.7242655310261075,37.951779143858104],[-2.723560945818261,37.95168997410831],[-2.7228564470677905,37.95177917426426],[-2.722223211576138,37.95203330791154],[-2.7217193610384074,37.952430191927206],[-2.721393833973578,37.9529295975329],[-2.721277889214633,37.95348701826969],[-2.7213893570436682,37.954044362647934],[-2.721710407116918,37.954548239396225],[-2.7222098564318653,37.95494960484095],[-2.722847492929398,37.955203743995654],[-2.7235475902933977,37.95529737790222],[-2.7242520994160047,37.95520825743555],[-2.7248897636535427,37.954954021639125],[-2.7253936482200563,37.954557218682034],[-2.725719127134772,37.954053291924424],[-2.725830605509812,37.95350041897533]]]}"
2_0000000000000000000c,1402.6977375678541,26.111219816559558,3737.26045423348,2664.4115093280093,1343.1683621388916,1459.6316915205596,1867.2771847507329,2152.228299744183,2539.7186996942687,2810.8280826105947,2839.956812878268,3152.0639420977127,1420.379983777376,0.34257255860748403,,,,C3-LDT,0.0,0.0,0.0,Castril,0.17988009016260198,13,0.1357371101576614,0.20735777638171568,-0.1341464841704245,2019_AJ,0.15085310653709855,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.710183650164876,37.96319892741927],[-2.7100722089559213,37.96264156282385],[-2.709751086789866,37.96214215645134],[-2.7092472184539904,37.96174080023015],[-2.708614014899533,37.96148214848903],[-2.707913988622695,37.96139295760651],[-2.707209421362662,37.96147769558862],[-2.706571769810659,37.961731896499074],[-2.7060679356385813,37.96212874362122],[-2.7057423654581485,37.96263264615655],[-2.70562645937861,37.9631899768165],[-2.7057379658766,37.96374742172327],[-2.7060589847040473,37.96425127296221],[-2.706562894636118,37.964648103931346],[-2.7071960704918148,37.96490675457603],[-2.7078961619088022,37.96499594236626],[-2.708600663628742,37.96491120483918],[-2.7092383427730207,37.96465708408435],[-2.709742211013529,37.964260156502135],[-2.7100677331062237,37.963756337569876],[-2.710183650164876,37.96319892741927]]]}"
2_0000000000000000000a,1553.612618749953,24.68166777712065,3955.470622877346,2651.155495998623,1528.3059562755623,1650.5707895702174,2051.3383441009937,2361.4595632547034,2809.3150233195333,3110.0447899744713,3154.2255070033457,3499.350789919574,1549.0032377843825,0.3560802659260761,,,,C2-LDT,0.0,0.0,0.0,Castrils,0.20516747104601224,11,0.14406069326077756,0.21771503868109648,-0.09289310569315594,2019_AJ,0.16555903240700603,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7279977703843663,37.94338715872161],[-2.7278907644136865,37.94282979366631],[-2.7275696720744693,37.94233037277061],[-2.72706584004513,37.94192905505016],[-2.7264326236640017,37.94167042030371],[-2.725728081820878,37.94158124561645],[-2.725023550549542,37.941665944026845],[-2.7243903617105967,37.94192456593408],[-2.7238864879118685,37.94232143437047],[-2.723560945818261,37.94282083692049],[-2.72344499570637,37.943378260166355],[-2.7235564686816627,37.94393560385644],[-2.723877533577004,37.94443946914525],[-2.724377005949775,37.944840805608706],[-2.7250101946085925,37.94509499560664],[-2.725714725679513,37.94518861262665],[-2.7264192673222256,37.94509946922039],[-2.7270568851038948,37.944845269772145],[-2.7275607929272945,37.944448401601235],[-2.7278862868642006,37.94394455802527],[-2.7279977703843663,37.94338715872161]]]}"
2_00000000000000000005,1365.9590208684947,21.375661566919526,3298.071282199582,2238.113079019074,1292.2549254482954,1368.456980387953,1624.262026619732,1962.86251748182,2555.8128678661087,2861.276288793438,2908.964511593471,3247.8166658772325,1435.5705355607017,0.428825900069387,,,,P1-LDT,0.0,0.0,0.0,Pontones,0.24105108002616601,6,0.18209143977142558,0.2755021222798341,-0.07771955119534624,2019_AJ,0.19385949904037925,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7426102448154444,38.02602318084773],[-2.7424987266194414,38.025465810266155],[-2.7421776862645983,38.02496196627415],[-2.7416738493902115,38.02456065728819],[-2.7410406638325076,38.02430195929509],[-2.7403361306177096,38.0242127697421],[-2.739631532053007,38.02430200469626],[-2.7389983740058037,38.02455614085634],[-2.7384900167404975,38.02495303810783],[-2.7381645252343914,38.02545245140642],[-2.73805301758526,38.02600983886908],[-2.7381600467056035,38.026567234010244],[-2.7384855381806923,38.02707105529066],[-2.7389850140909404,38.02747238369297],[-2.7396226506259023,38.02773105724765],[-2.7403271731467016,38.02782024540459],[-2.741031706227242,38.02773101110405],[-2.7416648916642914,38.02747687440057],[-2.7421732073534217,38.02707997909132],[-2.742498726619441,38.026576128457705],[-2.7426102448154444,38.02602318084773]]]}"
2_00000000000000000006,1403.0382152980867,21.091210867868828,3230.268474404713,2283.2754774886644,1325.6950267882298,1391.8297220954912,1617.142664462777,1902.22961090377,2390.890442498175,2656.1036625954557,2688.184376316662,2989.864743747959,1320.2187572455368,0.3928685575885604,,,,P3-LDT,0.0,0.0,0.0,Pontones,0.21508378842424802,7,0.16828492502719503,0.24541850341081461,-0.09980858958913533,2019_AJ,0.16991899702769137,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7399883087176637,38.031258155525784],[-2.739876796741542,38.03070082468899],[-2.7395557742927883,38.030201369464976],[-2.7390518896119462,38.02980008209703],[-2.7384186634655485,38.02954147296168],[-2.7377141695520866,38.02945227552974],[-2.7370096102938937,38.029536970284084],[-2.7363719333063803,38.029791179763556],[-2.7358680827612676,38.03019245145592],[-2.7355425335120707,38.0306919027378],[-2.7354311079873272,38.03124924403028],[-2.7355381311361886,38.031806679983944],[-2.7358591261418175,38.03231057381375],[-2.736363052495251,38.0327118591029],[-2.736996250944373,38.03296602917576],[-2.737700734095752,38.03305522524678],[-2.73840530371547,38.03297044848818],[-2.7390429323856775,38.03271632085013],[-2.7395468169704946,38.03231948760988],[-2.739872318049591,38.03181560110538],[-2.7399883087176637,38.031258155525784]]]}"
2_00000000000000000007,1307.2373424822852,19.439916372866314,2900.3807503004473,2007.1809477741822,1190.8392309495198,1231.759024699177,1380.4555559434114,1673.738771174821,2230.0382630290287,2503.5368729834995,2517.879325347948,2816.7359711369227,1249.5698126991565,0.44153744123416866,,,,P2-LDT,0.0,0.0,0.0,Pontones,0.22979443939180413,8,0.19721988567763515,0.28513034928064546,-0.07840521109568989,2019_AJ,0.1843635047810036,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7532451639713607,38.03185124314763],[-2.753138176442469,38.03129382820343],[-2.7528126594599884,38.030790003377504],[-2.7523132644458554,38.030388674583065],[-2.751675607664704,38.03013452117373],[-2.7509710669561613,38.03004088710255],[-2.750266536799009,38.03013001685811],[-2.7496333114554616,38.030384190616765],[-2.749124991043807,38.03078109831754],[-2.74879950182946,38.03128493440179],[-2.748687968954586,38.03184236261474],[-2.7487995018294606,38.03239975321879],[-2.7491205114708683,38.03289916449324],[-2.749624428138974,38.033300467361435],[-2.7502575774361353,38.03355908150495],[-2.7509621074591077,38.0336482760968],[-2.7516666480334715,38.033559064534124],[-2.752299824817489,38.0333048920024],[-2.752808179535891,38.0329080651718],[-2.753133696487375,38.032408668098],[-2.7532451639713607,38.03185124314763]]]}"
2_00000000000000000000,1368.5121568255454,23.837068582469207,3482.522925726038,2437.9459657811585,1285.5787347914868,1363.0468474630427,1681.2628707582157,1941.8072182087778,2329.268956659794,2590.4016757447607,2632.8077012366516,2946.742053130571,1358.3046745116053,0.36416877001683207,,,,S3-LDT,0.0,0.0,0.0,Santiago,0.1980746362615079,1,0.1522625053493215,0.2234231975471889,-0.11777013360943522,2019_AJ,0.15574906802846616,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7819082772724286,37.948372380965104],[-2.7817968179148544,37.94781506554274],[-2.781475737420809,37.94731115757691],[-2.780976342312907,37.94690984685505],[-2.7803386772281407,37.946655674502395],[-2.779638645923119,37.94656648491623],[-2.778934066629071,37.94665117721525],[-2.7783009115150996,37.94690537781086],[-2.7777925094606677,37.947302221235276],[-2.7774670499361718,37.94780608339079],[-2.777355525107172,37.94836347977718],[-2.777467049936172,37.94892087551593],[-2.777788103130902,37.94942478403661],[-2.7782919468169203,37.949821626414135],[-2.778925177783523,37.95008026408053],[-2.779625198494916,37.95016945226213],[-2.780329788117765,37.950084677817735],[-2.7809674530823116,37.94982608939928],[-2.7814713307467973,37.94942919190239],[-2.7817968179148544,37.94892977407763],[-2.7819082772724286,37.948372380965104]]]}"
2_00000000000000000001,1457.2562177516093,23.214909885308558,3475.1054168568235,2477.048182119711,1403.0375346954659,1542.8744803473405,1778.7316484990858,2131.456718264092,2728.7412784390594,3023.0517221170658,3051.345142884221,3376.704190139882,1476.6032447274129,0.37304431666927734,,,,S2-LDT,0.0,0.0,0.0,Santiago,0.2064138675875481,2,0.16010477368224482,0.23316541245912276,-0.07910843639550016,2019_AJ,0.16815542495381533,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7426726465354387,38.00785234442491],[-2.742565607139546,38.00729496223526],[-2.7422401633242917,38.00679108323801],[-2.7417407287368176,38.006394242067074],[-2.7411075422782822,38.006135630691944],[-2.7404030080611164,38.00604641084276],[-2.739698408493911,38.00613114267343],[-2.7390607709311983,38.00638528325211],[-2.73855689155717,38.00678661730537],[-2.738231399587912,38.00728608001123],[-2.7381154891627664,38.007843475040396],[-2.738226921052749,38.00840083689903],[-2.7385480103331283,38.008904736255964],[-2.7390518896119462,38.00930155392184],[-2.7396850483800645,38.00956016419609],[-2.7403895718361313,38.009649382688515],[-2.741094105851916,38.009564651300416],[-2.7417273680424867,38.00931053167711],[-2.7422356844071647,38.00891361599031],[-2.742561204105786,38.00840971476696],[-2.7426726465354387,38.00785234442491]]]}"
2_0000000000000000000d,1355.4768398932838,26.131917771638353,3232.273693562836,2118.68376845883,1273.3685464287769,1350.9563402039983,1557.8637659132135,1924.883632942257,2517.125563716498,2826.692488438662,2881.7313739583574,3205.037836077359,1470.7881436725243,0.4486403743104854,,,,C2-SDT,0.0,0.0,0.0,Castril,0.2555386498276461,14,0.1973482628866581,0.29276616092224633,-0.05721582702315591,2019_AJ,0.20254993003967697,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.690313903455392,37.96221345706403],[-2.690202433659333,37.96165606029509],[-2.689881371797622,37.96115222373094],[-2.6893819634613974,37.96075091284091],[-2.688748724990035,37.960496752519205],[-2.6880442183935482,37.96040310014195],[-2.687339646573184,37.96049224458651],[-2.68670651154875,37.96074640264789],[-2.6861981141140228,37.96114327823518],[-2.685872606172614,37.961642694139634],[-2.6857611469505036,37.9622000795345],[-2.6858682084567773,37.96275749688142],[-2.6861892427984047,37.963261333992406],[-2.6866930906954036,37.963662704218635],[-2.68732630136337,37.96392130621645],[-2.68803087298289,37.964010512775445],[-2.6887353793785627,37.963925730746915],[-2.689368541841078,37.96366712961534],[-2.689872423954878,37.96327027708016],[-2.6901979597070675,37.962770862148936],[-2.690313903455392,37.96221345706403]]]}"
2_0000000000000000000e,1451.4117752759632,27.61148103132869,3564.2911112664005,2480.289890862441,1419.9328128938541,1521.6928487822163,1831.7004020594638,2147.7573841926487,2645.096993413811,2945.886427560662,2994.7943594376657,3316.9419759063794,1513.9818761277502,0.38949643291334224,,,,C1-SDT,0.0,0.0,0.0,Castril,0.22192506203879764,15,0.1646667503349747,0.24301542583649796,-0.08006947188220617,2019_AJ,0.17698484404639245,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.687495770645575,37.957709806994714],[-2.687384231733557,37.95715237132172],[-2.6870631891967687,37.95664849192795],[-2.68656381092094,37.95625166399555],[-2.685926137022607,37.955993046965126],[-2.685226070557087,37.955903873341384],[-2.684521541151982,37.95598856120225],[-2.683883895075364,37.95624274147504],[-2.6833800015979743,37.95663960879266],[-2.6830545132544716,37.95714349230411],[-2.682938511666622,37.95769641097865],[-2.683050039985297,37.958253767176394],[-2.6833710549978282,37.958757647116926],[-2.683874948378894,37.95915897583406],[-2.6845081209250905,37.95941761279442],[-2.6852082524743555,37.959506783352985],[-2.6859127922157464,37.95942209421578],[-2.686550390108505,37.959167915059766],[-2.687054317717212,37.9587710480547],[-2.6873798338757156,37.95826716562961],[-2.687495770645575,37.957709806994714]]]}"
2_0000000000000000000f,1438.843935989614,22.642243359296994,3511.1638730776917,2411.13039744358,1385.380670810864,1482.2785050928708,1747.6275651587782,2065.967640303576,2597.4836204313956,2897.1668876073504,2934.9740650589156,3261.528613690833,1410.3098986419018,0.39587611662007754,,,,C3-SDT,0.0,0.0,0.0,Castril,0.22261781069703077,16,0.17079315035878667,0.2485662081266959,-0.07961308872611153,2019_AJ,0.17751188589118624,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.723329045880869,37.92652284318435],[-2.7232220505498885,37.92596541485329],[-2.7229009901375485,37.925461570032894],[-2.722397132324615,37.92506020931855],[-2.721763903029162,37.92480164128824],[-2.7210638322675376,37.92471246867435],[-2.7203592951160127,37.9248015989647],[-2.7197216924196943,37.92505574937775],[-2.7192177928586947,37.92545261175109],[-2.7188922831441884,37.92595204110526],[-2.718780821245733,37.926509413223705],[-2.7188878064528983,37.927066842702665],[-2.71920883941444,37.92757068811087],[-2.719712738879303,37.92797204681794],[-2.7203459405020807,37.9282306945759],[-2.721050477453139,37.92831984348742],[-2.7217505480155686,37.92823065365611],[-2.7223881782738406,37.92797650257949],[-2.722892111873254,37.927579640458234],[-2.72321757344561,37.92708021380612],[-2.723329045880869,37.92652284318435]]]}"
2_00000000000000000008,1339.4278288285598,20.104141099703675,2962.194726720344,2022.6442201203265,1245.0204336156924,1298.9438786454746,1478.0529161303848,1793.920068943498,2371.8364537499856,2660.7151915152604,2698.1806087680957,3010.4022568768883,1348.8638852305278,0.43317779180328925,,,,P3-SDT,0.0,0.0,0.0,Pontones,0.23749188797415058,9,0.19085687114065786,0.27842151488274863,-0.05521758985507575,2019_AJ,0.1898884437767665,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.749499530405241,38.01910715016752],[-2.7493925513942554,38.01854978683237],[-2.7490669844035347,38.01804585523298],[-2.748567629151363,38.01764459163608],[-2.7479299472191654,38.017390366003525],[-2.7472298660818577,38.01729674447769],[-2.746525316039997,38.017385944968154],[-2.7458876617990167,38.01764008392975],[-2.7453837851672147,38.01803694360515],[-2.74505824592625,38.01854086355647],[-2.744942318667048,38.019098253017155],[-2.745053842659054,38.01965559219423],[-2.745374902653354,38.02015502852679],[-2.7458787791899777,38.020556347092715],[-2.7465119539860217,38.02081495342367],[-2.747216503827699,38.02090419175313],[-2.7479209883013533,38.02081499194179],[-2.74855419059308,38.02056079528271],[-2.749062580760994,38.02016391226243],[-2.7493880717958414,38.019664514637626],[-2.749499530405241,38.01910715016752]]]}"
2_00000000000000000009,1312.5124363540303,18.644897231852,2864.1311474592703,1929.2870529828547,1198.70155616422,1226.374182228724,1356.8287060459627,1659.815917037805,2246.6622196524295,2526.465296590843,2549.1993766869455,2851.1013400856855,1259.8734270753632,0.4628845246216548,,,,P2-SDT,0.0,0.0,0.0,Pontones,0.25004332047208794,10,0.2105020522608631,0.3044130545597563,-0.05707467097954921,2019_AJ,0.19622971538985332,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.737326212807987,38.04717270170944],[-2.7372147071479263,38.046615337352755],[-2.7368937028821794,38.04611147554512],[-2.736389770838072,38.045714631875825],[-2.7357565805611443,38.045455992463694],[-2.7350520506533877,38.04536680672487],[-2.7343475313095316,38.04545147099768],[-2.733709890448711,38.04570569229886],[-2.733205992550175,38.04610702611643],[-2.7328804617460447,38.04660643700151],[-2.73276456452,38.04716383146076],[-2.732875983720866,38.04772119885391],[-2.733197036438188,38.04822505939459],[-2.7337009342406597,38.04862642047549],[-2.734334172716853,38.04888053941394],[-2.7350386918604,38.04896972378941],[-2.7357432215678523,38.048884977535145],[-2.736380890023573,38.04863083630797],[-2.7368847460672425,38.04823402235818],[-2.7372102287096522,38.04773009661849],[-2.737326212807987,38.04717270170944]]]}"
2_00000000000000000010,1258.245645836448,21.145323167389254,3014.539694523349,1939.6091306622818,1159.8603017391747,1234.6470249663632,1383.2643668709823,1800.7523720536203,2539.453291473564,2868.4019958140243,2920.61428713809,3241.609277669807,1439.575563113571,0.518483822184351,,,,P1-SDT,0.0,0.0,0.0,Pontones,0.3218081820428305,17,0.23680869180330613,0.35860893140419964,-0.018492179155418967,2019_AJ,0.24480350936942463,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.6641924925323384,38.08763017139947],[-2.66408100917647,38.08707272725222],[-2.6637599749752,38.086568873218575],[-2.6632605422995317,38.086172007594506],[-2.6626228829057026,38.08591339430471],[-2.661918315014161,38.08582423940723],[-2.6612138335295445,38.08590891670998],[-2.660576126285225,38.08616309917404],[-2.6600722565686423,38.086559955798236],[-2.6597467788691667,38.08705937602029],[-2.6596308350909306,38.08761679496165],[-2.6597378367897533,38.08817417995798],[-2.6600633902077893,38.088678012528526],[-2.6605627887103003,38.08907931229436],[-2.6612004199898713,38.08933800516203],[-2.6619049770560816,38.089427158716425],[-2.662609468961514,38.089342399529585],[-2.663247128172292,38.089088298868326],[-2.663751032127702,38.088691442652596],[-2.664076537721791,38.088187508385005],[-2.6641924925323384,38.08763017139947]]]}"
2_00000000000000000002,1336.0464458229842,25.30636319382904,3284.4220764631737,2294.947320793341,1248.0533994033735,1325.3354344271509,1606.3201343035807,1895.14297589775,2330.954727461088,2593.147180997791,2619.9532670968706,2921.7839759351955,1307.1942945941564,0.38395610110536926,,,,S3-SDT,0.0,0.0,0.0,Santiago,0.2030120259279163,3,0.1595850661533778,0.23879427697116576,-0.11020015153090217,2019_AJ,0.16392537272732122,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.727413642177116,37.97410592079794],[-2.727302160043686,37.973548506690896],[-2.72698107172917,37.97304462936136],[-2.7264771701268233,37.97264333758763],[-2.7258440375715076,37.97238910463044],[-2.725139504560205,37.97229545523547],[-2.724439383456184,37.97238470620206],[-2.723801725335862,37.97263888067273],[-2.7232978578549565,37.97303573828131],[-2.7229723198432545,37.97353960458033],[-2.72285644706779,37.97409249700229],[-2.7229679186455082,37.97464991243092],[-2.723288979515599,37.97515379031836],[-2.723792846901213,37.97555508179706],[-2.724426027681417,37.97581375377593],[-2.725126072700062,37.975902901748],[-2.725830605509812,37.97581370963021],[-2.72646829118623,37.975559534525516],[-2.726972192693291,37.97516267720749],[-2.7272976825503235,37.97466325547487],[-2.727413642177116,37.97410592079794]]]}"
2_00000000000000000003,1387.9786894777424,31.375188712909345,3593.90750260143,2590.3970606950606,1342.6578338627692,1466.7112823494472,1849.2153360898947,2136.6395539762602,2560.7179624745154,2833.2172812365097,2865.8651597914863,3170.5001335026855,1439.3736029006263,0.3477860097192004,,,,S2-SDT,0.0,0.0,0.0,Santiago,0.19142236982068006,4,0.14285249696027263,0.21254572308538397,-0.10919171402140468,2019_AJ,0.15402470450406738,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7136795792621053,37.97688390314467],[-2.7135681297465197,37.97632649398415],[-2.7132470595113047,37.97582267676586],[-2.7127431536158624,37.97542134038773],[-2.7121099787245577,37.97516268293008],[-2.711405424284026,37.975073478489556],[-2.7107053563373515,37.9751582028576],[-2.7100677331062237,37.9754168978859],[-2.709563861368107,37.97581376510221],[-2.7092383427730207,37.97631313500665],[-2.7091223521906733,37.97687052082832],[-2.709233867002913,37.9774279295593],[-2.709554909766181,37.97793182808346],[-2.710054305559701,37.97833310541364],[-2.71069200447113,37.97858729646296],[-2.711392072218501,37.97868096312632],[-2.712096626458462,37.97859177389346],[-2.7127342772732663,37.97833760075441],[-2.713238107206369,37.97794073557917],[-2.713563653563199,37.97743684430229],[-2.7136795792621053,37.97688390314467]]]}"
2_00000000000000000004,1356.9233973184573,25.363547423022187,3067.2422610902154,2136.7069944938394,1269.0420826198256,1335.0018171077331,1504.7522290104118,1830.6047454179727,2387.590450338621,2659.2454827798506,2676.576216328047,2980.2320065206504,1363.5802306655003,0.4215663208301759,,,,S1-SDT,0.0,0.0,0.0,Santiago,0.22485089817004175,5,0.1818099818871008,0.2696357644329646,-0.06550083868645702,2019_AJ,0.1786694190538308,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.705131510267539,38.042789460261396],[-2.7050244805799033,38.04223199757915],[-2.7046989934991412,38.04172818940697],[-2.7041995030384407,38.04133131437957],[-2.7035618924254403,38.04107266100492],[-2.7028617898819904,38.040983494746364],[-2.7021572985502837,38.041068212858605],[-2.701519639869889,38.04132236001071],[-2.7010113091661494,38.04171925158707],[-2.7006857741064185,38.04222313164752],[-2.700574279626814,38.042780519570314],[-2.700681299152809,38.04333346531765],[-2.701002359197184,38.043837294206064],[-2.701506214771467,38.04423866686899],[-2.7021393981763584,38.044497258608246],[-2.7028439650891727,38.04458640166909],[-2.7035485425933348,38.04450168055604],[-2.704186153024742,38.04424753458037],[-2.7046945181623485,38.04384620593592],[-2.7050200052120403,38.04334684670857],[-2.705131510267539,38.042789460261396]]]}"
